timestamp100k,rtt100k,pop_ping_latency_ms100k
1684973027,68.03536415100098,71.05000305175781
1684973028,56.1068058013916,65.52381134033203
1684973029,172.37424850463867,66.47618865966797
1684973031,54.941654205322266,63.900001525878906
1684973032,68.09544563293457,66.14286041259766
1684973033,75.6986141204834,65.0
1684973034,50.68659782409668,63.25
1684973035,124.08852577209473,63.71428680419922
1684973037,83.01544189453125,59.099998474121094
1684973038,51.011085510253906,53.14285659790039
1684973039,78.72295379638672,55.79999923706055
1684973040,84.04088020324707,68.30000305175781
1684973041,87.89587020874023,76.80000305175781
1684973042,75.91819763183594,79.28571319580078
1684973043,75.02555847167969,82.44999694824219
1684973045,62.959909439086914,80.55000305175781
1684973046,75.01745223999023,71.05000305175781
1684973047,66.83230400085449,67.52381134033203
1684973048,75.00028610229492,68.76190185546875
1684973049,63.82322311401367,70.23809814453125
1684973050,71.81191444396973,75.47368621826172
1684973052,48.90727996826172,50.68421173095703
1684973053,41.98145866394043,31.350000381469727
1684973054,58.394670486450195,42.95000076293945
1684973055,66.4522647857666,58.04999923706055
1684973056,48.17652702331543,54.33333206176758
1684973057,76.09772682189941,47.66666793823242
1684973058,41.63384437561035,51.47618865966797
1684973060,54.293155670166016,57.42856979370117
1684973061,107.50222206115723,54.52381134033203
1684973062,40.070295333862305,49.79999923706055
1684973063,59.71980094909668,54.400001525878906
1684973064,26.068449020385742,54.85714340209961
1684973065,74.08714294433594,51.47618865966797
1684973067,60.18567085266113,59.5
1684973069,62.920570373535156,57.380950927734375
1684973070,48.67720603942871,50.619049072265625
1684973071,40.422677993774414,45.761905670166016
1684973072,40.15064239501953,45.66666793823242
1684973073,45.598745346069336,48.761905670166016
1684973074,49.6673583984375,49.238094329833984
1684973076,59.34429168701172,48.095237731933594
1684973077,38.94400596618652,49.380950927734375
1684973078,56.37025833129883,49.25
1684973079,49.11494255065918,47.29999923706055
1684973080,48.23613166809082,48.54999923706055
1684973081,67.06547737121582,46.095237731933594
1684973082,29.66761589050293,35.28571319580078
1684973084,40.822505950927734,50.349998474121094
1684973085,54.270029067993164,73.57894897460938
1684973086,71.51150703430176,61.9523811340332
1684973087,51.64194107055664,55.95000076293945
1684973088,96.44889831542969,74.0
1684973089,103.09505462646484,86.0
1684973091,98.26159477233887,64.0952377319336
1684973092,68.81976127624512,51.79999923706055
1684973093,62.185049057006836,66.75
1684973094,90.58260917663574,78.0999984741211
1684973095,95.123291015625,78.66666412353516
1684973097,66.33305549621582,60.66666793823242
1684973098,44.988393783569336,41.900001525878906
1684973099,42.565107345581055,44.05263137817383
1684973100,65.12737274169922,53.54999923706055
1684973101,67.63315200805664,55.5
1684973102,67.35515594482422,56.619049072265625
1684973103,106.58717155456543,58.619049072265625
1684973105,65.14596939086914,57.150001525878906
1684973106,73.08340072631836,57.380950927734375
1684973107,63.96317481994629,54.650001525878906
1684973108,39.87526893615723,59.650001525878906
1684973109,43.93291473388672,56.47618865966797
1684973110,39.46566581726074,59.349998474121094
1684973111,92.59390830993652,50.9523811340332
1684973113,27.331113815307617,30.714284896850586
1684973114,43.02334785461426,54.238094329833984
1684973115,51.26237869262695,73.75
1684973116,60.59598922729492,77.57142639160156
1684973117,105.92198371887207,81.25
1684973118,90.53778648376465,77.94999694824219
1684973120,119.92478370666504,69.33333587646484
1684973121,104.89082336425781,67.95237731933594
1684973122,121.81496620178223,62.599998474121094
1684973123,28.711318969726562,69.05000305175781
1684973124,94.81501579284668,72.85713958740234
1684973126,54.85057830810547,68.80000305175781
1684973127,63.06052207946777,51.5
1684973128,43.764352798461914,40.380950927734375
1684973129,36.93556785583496,39.150001525878906
1684973130,54.38041687011719,47.75
1684973131,67.70777702331543,56.85714340209961
1684973132,103.83224487304688,63.904762268066406
1684973134,89.07318115234375,56.80952453613281
1684973135,117.08641052246094,56.9523811340332
1684973136,114.47381973266602,67.42857360839844
1684973137,104.41303253173828,71.36842346191406
1684973139,74.46885108947754,57.761905670166016
1684973140,33.6461067199707,70.38095092773438
1684973141,41.20492935180664,61.099998474121094
1684973142,21.284818649291992,31.571428298950195
1684973143,29.444456100463867,23.66666603088379
1684973144,52.68692970275879,38.380950927734375
1684973145,78.8564682006836,49.849998474121094
1684973147,54.692983627319336,49.45000076293945
1684973148,46.72122001647949,48.57143020629883
1684973149,38.53964805603027,44.25
1684973150,101.24349594116211,44.29999923706055
1684973151,58.235883712768555,43.71428680419922
1684973152,35.96973419189453,41.9523811340332
1684973154,106.59050941467285,45.900001525878906
1684973155,30.5173397064209,45.70000076293945
1684973156,49.251556396484375,43.45000076293945
1684973157,22.350788116455078,31.095237731933594
1684973158,23.360490798950195,23.399999618530273
1684973159,57.947397232055664,42.80952453613281
1684973160,120.94783782958984,56.650001525878906
1684973162,86.32063865661621,46.19047546386719
1684973163,136.95454597473145,42.650001525878906
1684973164,36.9265079498291,47.904762268066406
1684973165,91.65263175964355,57.57143020629883
1684973166,54.07452583312988,48.79999923706055
1684973168,64.49270248413086,46.80952453613281
1684973169,35.585641860961914,40.380950927734375
1684973170,39.568424224853516,42.150001525878906
1684973171,62.21938133239746,41.095237731933594
1684973172,21.704435348510742,26.33333396911621
1684973173,32.984018325805664,19.809524536132812
1684973175,29.42514419555664,24.799999237060547
1684973176,53.261756896972656,38.33333206176758
1684973177,84.12027359008789,49.42856979370117
1684973178,43.15304756164551,49.80952453613281
1684973179,48.5689640045166,51.099998474121094
1684973180,54.9008846282959,52.380950927734375
1684973181,42.70577430725098,52.75
1684973183,67.7032470703125,42.04999923706055
1684973184,77.11434364318848,47.52381134033203
1684973185,52.1543025970459,53.849998474121094
1684973186,54.814815521240234,56.04999923706055
1684973187,32.2270393371582,42.71428680419922
1684973188,34.978628158569336,34.25
1684973190,57.843685150146484,37.54999923706055
1684973191,58.61163139343262,43.70000076293945
1684973192,58.64238739013672,44.904762268066406
1684973193,57.18374252319336,46.20000076293945
1684973194,43.49803924560547,49.095237731933594
1684973195,46.250343322753906,47.0476188659668
1684973197,116.71853065490723,42.0476188659668
1684973198,81.54511451721191,42.5
1684973199,50.9333610534668,42.29999923706055
1684973200,62.76369094848633,42.79999923706055
1684973201,62.45541572570801,37.70000076293945
1684973202,30.90047836303711,28.047618865966797
1684973204,35.0339412689209,34.54999923706055
1684973205,27.013778686523438,43.380950927734375
1684973206,91.02916717529297,47.66666793823242
1684973207,35.04133224487305,44.57143020629883
1684973208,46.853065490722656,41.900001525878906
1684973209,40.56811332702637,47.95000076293945
1684973210,35.214900970458984,43.900001525878906
1684973212,63.124656677246094,40.78947448730469
1684973213,55.233001708984375,48.150001525878906
1684973214,39.12162780761719,46.70000076293945
1684973215,55.600643157958984,43.0476188659668
1684973216,39.20245170593262,41.85714340209961
1684973217,28.233051300048828,33.318180084228516
1684973218,32.26280212402344,28.190475463867188
1684973220,50.861358642578125,34.842105865478516
1684973221,30.876636505126953,40.0476188659668
1684973222,58.89725685119629,42.0
1684973223,31.758546829223633,41.85714340209961
1684973224,52.26421356201172,43.818180084228516
1684973225,36.26894950866699,40.099998474121094
1684973226,119.16351318359375,42.57143020629883
1684973228,35.003662109375,43.79999923706055
1684973229,25.51412582397461,46.42856979370117
1684973230,32.02700614929199,47.71428680419922
1684973231,68.01056861877441,47.45000076293945
1684973232,37.67251968383789,43.05263137817383
1684973233,56.0460090637207,40.619049072265625
1684973235,39.90030288696289,46.79999923706055
1684973236,92.11564064025879,48.0
1684973237,66.50233268737793,46.650001525878906
1684973238,66.46347045898438,54.0476188659668
1684973239,88.71912956237793,66.33333587646484
1684973240,40.71164131164551,65.47618865966797
1684973242,45.113325119018555,54.45000076293945
1684973243,57.09362030029297,53.150001525878906
1684973244,83.69112014770508,60.52381134033203
1684973245,62.371015548706055,59.66666793823242
1684973246,82.32951164245605,48.28571319580078
1684973247,37.836313247680664,32.0
1684973248,25.556564331054688,26.238094329833984
1684973250,29.499292373657227,33.66666793823242
1684973251,41.55087471008301,44.619049072265625
1684973252,65.56010246276855,41.25
1684973253,61.533451080322266,42.400001525878906
1684973254,41.51201248168945,47.9523811340332
1684973255,45.04132270812988,58.29999923706055
1684973256,49.46446418762207,54.45000076293945
1684973258,33.466339111328125,47.238094329833984
1684973259,37.49418258666992,44.85714340209961
1684973260,57.67250061035156,46.80952453613281
1684973261,41.5189266204834,48.70000076293945
1684973262,43.58267784118652,42.272727966308594
1684973263,40.01593589782715,34.900001525878906
1684973265,36.231279373168945,43.71428680419922
1684973266,64.29386138916016,54.849998474121094
1684973267,36.14997863769531,58.761905670166016
1684973268,72.20935821533203,60.095237731933594
1684973269,72.24106788635254,56.57143020629883
1684973270,55.802345275878906,57.66666793823242
1684973271,32.224178314208984,56.619049072265625
1684973272,88.29927444458008,59.761905670166016
1684973274,76.2934684753418,58.42856979370117
1684973275,72.33428955078125,53.14285659790039
1684973276,48.42734336853027,44.099998474121094
1684973277,40.4210090637207,40.238094329833984
1684973278,35.96067428588867,36.0476188659668
1684973280,31.91852569580078,37.0476188659668
1684973281,66.22576713562012,44.25
1684973282,60.089111328125,48.400001525878906
1684973283,36.142587661743164,41.33333206176758
1684973284,60.158729553222656,39.28571319580078
1684973285,63.78173828125,45.400001525878906
1684973286,44.17824745178223,46.66666793823242
1684973288,64.26167488098145,48.095237731933594
1684973289,60.210227966308594,43.95000076293945
1684973290,80.43336868286133,44.33333206176758
1684973291,56.20837211608887,41.85714340209961
1684973292,24.919748306274414,29.649999618530273
1684973293,21.869421005249023,23.350000381469727
1684973294,27.684450149536133,28.850000381469727
1684973296,56.89263343811035,42.0
1684973297,61.49554252624512,59.904762268066406
1684973298,85.38460731506348,73.05000305175781
1684973299,24.919509887695312,62.80952453613281
1684973300,48.981666564941406,51.28571319580078
1684973301,96.50754928588867,65.61904907226562
1684973302,117.01273918151855,65.31578826904297
1684973304,108.95466804504395,58.47618865966797
1684973305,36.824941635131836,48.0476188659668
1684973306,59.7231388092041,52.21052551269531
1684973307,63.84849548339844,53.6315803527832
1684973308,51.76424980163574,46.904762268066406
1684973309,46.49043083190918,57.85714340209961
1684973311,54.528236389160156,69.71428680419922
1684973312,118.42179298400879,71.85713958740234
1684973313,102.34546661376953,72.19047546386719
1684973314,75.70695877075195,74.5999984741211
1684973315,122.41482734680176,78.4000015258789
1684973317,93.7032699584961,69.76190185546875
1684973318,61.01202964782715,75.1500015258789
1684973319,87.65649795532227,75.57142639160156
1684973320,118.40438842773438,70.4000015258789
1684973321,86.39073371887207,57.80952453613281
1684973322,43.79558563232422,46.19047546386719